Day,Campaign Name,Age,Gender,Impressions,Link Clicks,Amount Spent,Results,,,,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,308,3,943,,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,3,,3,,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,217,4,1042,,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,614,5,1681,,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,87,,394,,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,440,2,991,,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,7,,5,,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,198,1,932,,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,5,,6,1,,,,,,,
2026-01-16,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,314,2,785,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,481,6,1594,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,202,2,782,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,393,4,1815,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,6,,16,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,101,4,608,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,302,4,1993,1,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,6,1,12,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,4,,11,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,5,,4,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,283,4,1534,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,45,1,45,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,142,2,970,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,1,,0,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,142,2,501,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,287,6,1012,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,5,,7,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,245,1,845,,,,,,,,
2026-01-17,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,417,3,1233,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,699,3,1561,1,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,2,,27,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,460,8,1951,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,120,1,864,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,2,,1,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,604,8,2050,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,281,5,1051,1,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,9,1,32,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,376,9,1232,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,4,,4,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,12,,57,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,490,2,1477,1,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,255,3,386,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,2,,29,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,212,1,950,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,65,,307,,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,827,9,2427,1,,,,,,,
2026-01-18,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,381,3,1467,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,645,7,1912,1,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,374,6,2109,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,119,1,1040,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,3,,3,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,442,4,1473,1,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,270,5,1182,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,9,,9,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,227,4,507,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,363,5,1635,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,9,1,28,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,8,,14,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,431,5,1251,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,5,,5,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,205,,381,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,85,1,94,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,3,,3,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,618,2,1923,,,,,,,,
2026-01-19,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,339,2,1053,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,127,2,857,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,3,,3,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,3,,4,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,349,3,1645,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,6,,15,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,412,3,991,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,319,10,1342,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,4,,8,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,418,6,1622,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,666,3,1593,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,594,4,1912,1,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,371,4,1105,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,12,1,18,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,469,2,959,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,261,1,634,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,3,,7,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,209,,661,,,,,,,,
2026-01-20,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,84,,126,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,396,3,1394,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,5,,42,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,318,5,2132,1,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,240,5,1107,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,4,,4,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,376,4,1302,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,265,4,1132,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,4,,10,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,248,2,1237,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,6,,4,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,350,3,1554,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,176,1,1139,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,2,,2,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,168,1,671,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,58,2,318,1,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,276,5,1576,,,,,,,,
2026-01-21,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,98,3,1330,1,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,240,3,1278,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,40,,89,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,299,3,1448,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,1,,2,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,180,5,1317,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,54,1,701,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,3,,20,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,255,5,2093,1,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,225,,871,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,3,,15,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,163,3,1257,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,159,2,871,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,266,2,1206,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,193,3,910,1,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,13,,102,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,129,1,396,,,,,,,,
2026-01-22,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,7,,6,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,1,,0,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,4,,20,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,200,4,1271,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,55,2,975,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,283,6,2672,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,153,3,1435,2,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,2,,1,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,325,4,1749,2,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,151,2,715,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,333,1,1335,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,9,,22,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,349,2,1146,1,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,157,1,504,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,10,,20,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,354,,1025,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,47,,69,,,,,,,,
2026-01-23,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,187,,802,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,3,,30,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,50,,311,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,6,1,74,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,235,7,1243,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,71,1,810,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,2,,4,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,322,7,2259,1,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,181,5,1328,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,370,,1418,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,428,6,1696,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,210,7,951,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,5,,6,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,229,1,448,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,10,,34,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,362,2,1064,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,168,,333,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,301,2,502,,,,,,,,
2026-01-24,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,4,,12,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,219,6,1374,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,6,,6,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,73,,159,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,273,2,1095,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,536,3,984,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,3,,47,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,350,5,2215,1,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,106,3,818,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,5,,26,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,614,7,1850,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,456,8,2389,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,3,,5,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,599,3,1689,1,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,398,3,795,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,18,,52,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,506,6,916,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,251,3,459,,,,,,,,
2026-01-25,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,11,,6,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,1,,0,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,98,3,1320,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,1,,1,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,305,6,2147,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,2,,7,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,376,2,1885,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,227,4,808,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,55,,79,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,337,7,930,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,290,1,738,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,10,,23,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,328,1,932,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,186,,348,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,10,,14,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,297,1,566,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,5,,6,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,212,4,1197,,,,,,,,
2026-01-26,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,175,7,941,1,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,3,,14,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,19,,13,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,391,3,1190,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,704,4,2203,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,1,,1,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,208,2,909,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,69,1,438,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,754,3,1628,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,276,2,608,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,11,1,18,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,663,3,1296,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,110,,137,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,3,,8,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,307,3,1692,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,206,5,1081,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,45-54,Unknown,3,,3,,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,544,5,2131,1,,,,,,,
2026-01-27,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,309,1,1666,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,45-54,Male,463,1,2238,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,Unknown,Male,1,,1,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,65+,Unknown,3,,46,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,65+,Male,255,4,1609,1,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,65+,Female,75,2,981,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,55-64,Unknown,3,,6,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,55-64,Male,393,2,2882,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,55-64,Female,189,2,1409,1,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,25-34,Male,391,2,1159,1,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,45-54,Female,234,5,1346,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,35-44,Unknown,4,,5,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,35-44,Male,395,6,1475,1,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,212,4,853,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,25-34,Unknown,9,,11,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,25-34,Female,154,,655,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,18-24,Unknown,7,,6,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,18-24,Male,321,2,842,,,,,,,,
2026-01-28,媒体ALL_性別男性_リード獲得 - コピー,18-24,Female,44,,75,,,,,,,,
2026-01-29,媒体ALL_性別男性_リード獲得 - コピー,35-44,Female,326,3,1101,,,,,,,,
