Day,Ad Name,Ad Set Name,Campaign Name,Impressions,Link Clicks,Amount Spent,Results,クリエイティブ名,広告文名,リンク先名,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2025-09-01,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,438,5,1315,,banner030,TD001,リード獲得,2025-09-01,2026-03-13,2026-03-20,3/26
2025-09-01,banner044_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,128,,476,,banner044,TD001,リード獲得,,,,
2025-09-01,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,849,7,2023,,banner040,TD001,リード獲得,,,,
2025-09-01,banner045_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4161,22,11341,,banner045,TD001,リード獲得,,,,
2025-09-01,banner043_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,126,1,311,,banner043,TD001,リード獲得,,,,
2025-09-01,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,349,1,875,,banner015,TD001,リード獲得,,,,
2025-09-02,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,389,1,734,,banner015,TD001,リード獲得,,,,
2025-09-02,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,775,6,2776,1,banner030,TD001,リード獲得,,,,
2025-09-02,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1099,3,2653,,banner040,TD001,リード獲得,,,,
2025-09-02,banner045_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2778,12,8205,1,banner045,TD001,リード獲得,,,,
2025-09-02,banner043_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,75,,556,,banner043,TD001,リード獲得,,,,
2025-09-02,banner044_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,81,,965,,banner044,TD001,リード獲得,,,,
2025-09-03,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1296,6,2792,,banner040,TD001,リード獲得,,,,
2025-09-03,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,436,3,1248,,banner015,TD001,リード獲得,,,,
2025-09-03,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1100,10,3846,,banner030,TD001,リード獲得,,,,
2025-09-03,banner045_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3302,17,10665,1,banner045,TD001,リード獲得,,,,
2025-09-04,banner045_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3064,20,11673,,banner045,TD001,リード獲得,,,,
2025-09-04,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,483,4,2091,,banner015,TD001,リード獲得,,,,
2025-09-04,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1081,10,3337,,banner030,TD001,リード獲得,,,,
2025-09-04,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1479,9,4428,,banner040,TD001,リード獲得,,,,
2025-09-05,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1010,11,4199,,banner030,TD001,リード獲得,,,,
2025-09-05,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2114,22,6862,,banner040,TD001,リード獲得,,,,
2025-09-05,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,604,7,2867,1,banner015,TD001,リード獲得,,,,
2025-09-05,banner045_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1944,29,8896,2,banner045,TD001,リード獲得,,,,
2025-09-06,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2692,20,6234,1,banner040,TD001,リード獲得,,,,
2025-09-06,banner045_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2147,21,8945,2,banner045,TD001,リード獲得,,,,
2025-09-06,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,855,4,3481,,banner015,TD001,リード獲得,,,,
2025-09-06,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1280,12,5021,,banner030,TD001,リード獲得,,,,
2025-09-07,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1389,8,4966,,banner015,TD001,リード獲得,,,,
2025-09-07,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2465,21,9663,,banner030,TD001,リード獲得,,,,
2025-09-07,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3976,36,10921,1,banner040,TD001,リード獲得,,,,
2025-09-08,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1236,5,4846,2,banner015,TD001,リード獲得,,,,
2025-09-08,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2218,13,7652,,banner030,TD001,リード獲得,,,,
2025-09-08,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3560,22,10348,1,banner040,TD001,リード獲得,,,,
2025-09-09,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1351,11,6297,,banner015,TD001,リード獲得,,,,
2025-09-09,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2071,19,7689,,banner030,TD001,リード獲得,,,,
2025-09-09,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3039,12,10419,1,banner040,TD001,リード獲得,,,,
2025-09-10,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,797,4,4356,1,banner015,TD001,リード獲得,,,,
2025-09-10,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2138,12,8092,1,banner030,TD001,リード獲得,,,,
2025-09-10,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3764,25,11884,,banner040,TD001,リード獲得,,,,
2025-09-11,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3457,29,10603,2,banner040,TD001,リード獲得,,,,
2025-09-11,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2876,23,11196,2,banner030,TD001,リード獲得,,,,
2025-09-11,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1057,7,4779,,banner015,TD001,リード獲得,,,,
2025-09-16,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3424,19,7699,,banner040,TD001,リード獲得,,,,
2025-09-16,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2055,14,7385,,banner025,TD001,リード獲得,,,,
2025-09-16,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,683,10,2505,,banner015,TD001,リード獲得,,,,
2025-09-16,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,470,1,1705,,banner020,TD001,リード獲得,,,,
2025-09-16,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2660,17,9673,,banner030,TD001,リード獲得,,,,
2025-09-17,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1210,7,4022,,banner015,TD001,リード獲得,,,,
2025-09-17,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,857,2,2833,,banner020,TD001,リード獲得,,,,
2025-09-17,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3047,32,12955,,banner025,TD001,リード獲得,,,,
2025-09-17,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1179,14,5261,,banner030,TD001,リード獲得,,,,
2025-09-17,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1551,7,3874,,banner040,TD001,リード獲得,,,,
2025-09-18,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,786,11,4459,,banner030,TD001,リード獲得,,,,
2025-09-18,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,781,1,2182,,banner040,TD001,リード獲得,,,,
2025-09-18,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4434,32,17336,2,banner025,TD001,リード獲得,,,,
2025-09-18,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,691,7,2730,,banner020,TD001,リード獲得,,,,
2025-09-18,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,486,3,2421,,banner015,TD001,リード獲得,,,,
2025-09-19,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,223,2,1111,,banner015,TD001,リード獲得,,,,
2025-09-19,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,388,2,1737,,banner020,TD001,リード獲得,,,,
2025-09-19,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4662,28,19039,1,banner025,TD001,リード獲得,,,,
2025-09-19,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,450,6,2445,1,banner030,TD001,リード獲得,,,,
2025-09-19,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,381,2,1109,,banner040,TD001,リード獲得,,,,
2025-09-19,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,930,3,3004,,banner046,TD001,リード獲得,,,,
2025-09-20,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4909,43,19784,2,banner025,TD001,リード獲得,,,,
2025-09-20,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,695,6,3688,,banner046,TD001,リード獲得,,,,
2025-09-20,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,539,5,2737,,banner030,TD001,リード獲得,,,,
2025-09-20,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,371,2,1220,,banner040,TD001,リード獲得,,,,
2025-09-20,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,231,2,790,,banner020,TD001,リード獲得,,,,
2025-09-20,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,276,,1160,,banner015,TD001,リード獲得,,,,
2025-09-21,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,202,2,1159,1,banner015,TD001,リード獲得,,,,
2025-09-21,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,270,1,665,,banner020,TD001,リード獲得,,,,
2025-09-21,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4886,31,15356,2,banner025,TD001,リード獲得,,,,
2025-09-21,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,295,2,1268,,banner030,TD001,リード獲得,,,,
2025-09-21,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,313,,942,,banner040,TD001,リード獲得,,,,
2025-09-21,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2064,22,7305,1,banner046,TD001,リード獲得,,,,
2025-09-22,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2333,16,9358,1,banner046,TD001,リード獲得,,,,
2025-09-22,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,248,2,546,,banner040,TD001,リード獲得,,,,
2025-09-22,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,213,,808,,banner030,TD001,リード獲得,,,,
2025-09-22,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3991,25,12039,,banner025,TD001,リード獲得,,,,
2025-09-22,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,185,2,593,,banner020,TD001,リード獲得,,,,
2025-09-22,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,245,,683,,banner015,TD001,リード獲得,,,,
2025-09-23,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,317,2,671,,banner040,TD001,リード獲得,,,,
2025-09-23,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,194,1,595,,banner015,TD001,リード獲得,,,,
2025-09-23,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,112,2,268,,banner020,TD001,リード獲得,,,,
2025-09-23,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3419,22,9285,1,banner025,TD001,リード獲得,,,,
2025-09-23,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,186,1,560,,banner030,TD001,リード獲得,,,,
2025-09-23,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,5601,44,13431,6,banner046,TD001,リード獲得,,,,
2025-09-24,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,6720,31,14145,2,banner046,TD001,リード獲得,,,,
2025-09-24,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,105,2,554,,banner015,TD001,リード獲得,,,,
2025-09-24,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,68,1,214,,banner020,TD001,リード獲得,,,,
2025-09-24,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1747,19,5680,3,banner025,TD001,リード獲得,,,,
2025-09-24,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,157,1,803,,banner030,TD001,リード獲得,,,,
2025-09-24,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,259,2,534,,banner040,TD001,リード獲得,,,,
2025-09-25,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,35,,112,,banner020,TD001,リード獲得,,,,
2025-09-25,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2105,13,7669,,banner025,TD001,リード獲得,,,,
2025-09-25,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,308,1,1621,,banner030,TD001,リード獲得,,,,
2025-09-25,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,500,5,1250,,banner040,TD001,リード獲得,,,,
2025-09-25,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,5029,31,10788,1,banner046,TD001,リード獲得,,,,
2025-09-25,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,121,2,585,,banner015,TD001,リード獲得,,,,
2025-09-26,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4689,27,11860,1,banner046,TD001,リード獲得,,,,
2025-09-26,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,358,4,1697,1,banner015,TD001,リード獲得,,,,
2025-09-26,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,39,,186,,banner020,TD001,リード獲得,,,,
2025-09-26,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1730,11,6046,,banner025,TD001,リード獲得,,,,
2025-09-26,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,687,3,3138,1,banner030,TD001,リード獲得,,,,
2025-09-26,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,641,6,1548,,banner040,TD001,リード獲得,,,,
2025-09-27,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,79,,338,,banner020,TD001,リード獲得,,,,
2025-09-27,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,396,2,1872,,banner015,TD001,リード獲得,,,,
2025-09-27,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1840,15,5166,,banner025,TD001,リード獲得,,,,
2025-09-27,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1282,6,3594,1,banner030,TD001,リード獲得,,,,
2025-09-27,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,824,7,1536,,banner040,TD001,リード獲得,,,,
2025-09-27,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,4564,18,11504,,banner046,TD001,リード獲得,,,,
2025-09-28,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3137,23,9542,1,banner025,TD001,リード獲得,,,,
2025-09-28,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,523,8,3209,,banner015,TD001,リード獲得,,,,
2025-09-28,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,153,1,353,,banner020,TD001,リード獲得,,,,
2025-09-28,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1422,7,4415,,banner030,TD001,リード獲得,,,,
2025-09-28,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1309,7,2374,,banner040,TD001,リード獲得,,,,
2025-09-28,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2486,13,5871,,banner046,TD001,リード獲得,,,,
2025-09-29,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1135,8,3909,,banner030,TD001,リード獲得,,,,
2025-09-29,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1099,2,2128,,banner040,TD001,リード獲得,,,,
2025-09-29,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3259,19,8394,,banner025,TD001,リード獲得,,,,
2025-09-29,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3237,9,6002,,banner046,TD001,リード獲得,,,,
2025-09-29,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,738,6,3042,,banner015,TD001,リード獲得,,,,
2025-09-29,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,84,,341,,banner020,TD001,リード獲得,,,,
2025-09-30,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,162,1,446,,banner020,TD001,リード獲得,,,,
2025-09-30,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,846,8,4294,,banner015,TD001,リード獲得,,,,
2025-09-30,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2082,10,6146,,banner025,TD001,リード獲得,,,,
2025-09-30,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1347,2,3382,,banner040,TD001,リード獲得,,,,
2025-09-30,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1190,6,3367,,banner030,TD001,リード獲得,,,,
2025-09-30,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2928,14,6109,,banner046,TD001,リード獲得,,,,
2025-10-01,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2213,22,5906,,banner025,TD001,リード獲得,,,,
2025-10-01,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1572,11,2639,,banner040,TD001,リード獲得,,,,
2025-10-01,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2459,23,5509,,banner046,TD001,リード獲得,,,,
2025-10-01,banner048_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,306,1,1504,,banner048,TD001,リード獲得,,,,
2025-10-01,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,791,4,3602,,banner015,TD001,リード獲得,,,,
2025-10-01,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,156,,427,,banner020,TD001,リード獲得,,,,
2025-10-01,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1488,13,4280,,banner030,TD001,リード獲得,,,,
2025-10-02,banner048_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,281,1,1118,,banner048,TD001,リード獲得,,,,
2025-10-02,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2591,17,5414,1,banner046,TD001,リード獲得,,,,
2025-10-02,banner047_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1027,8,3330,,banner047,TD001,リード獲得,,,,
2025-10-02,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1205,3,2125,,banner040,TD001,リード獲得,,,,
2025-10-02,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,681,5,1650,,banner030,TD001,リード獲得,,,,
2025-10-02,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,2679,19,7035,1,banner025,TD001,リード獲得,,,,
2025-10-02,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,73,,185,,banner020,TD001,リード獲得,,,,
2025-10-02,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,588,6,2818,,banner015,TD001,リード獲得,,,,
2025-10-03,banner020_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,105,2,283,,banner020,TD001,リード獲得,,,,
2025-10-03,banner025_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,3088,30,8842,3,banner025,TD001,リード獲得,,,,
2025-10-03,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,597,4,1185,,banner030,TD001,リード獲得,,,,
2025-10-03,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1874,8,3108,,banner040,TD001,リード獲得,,,,
2025-10-03,banner046_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1844,11,4205,,banner046,TD001,リード獲得,,,,
2025-10-03,banner047_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,811,8,2632,,banner047,TD001,リード獲得,,,,
2025-10-03,banner048_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,92,1,373,,banner048,TD001,リード獲得,,,,
2025-10-03,banner015_TD001_1080×1080_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,461,6,2337,,banner015,TD001,リード獲得,,,,
2025-10-04,banner048_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,185,6,1190,1,banner048,TD001,リード獲得,,,,
2025-10-04,banner040_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,1935,12,3277,,banner040,TD001,リード獲得,,,,
2025-10-04,banner047_TD001_1080x1350_リード獲得,AT_IT_リード獲得,媒体ALL_性別男性_リード獲得 - コピー,892,8,3478,,banner047,TD001,リード獲得,,,,
